S_No,Year,Season,State_UT,District,Block_Taluka,Station_Location,Longitude,Latitude,pH,EC_uS_cm,TDS_mg_L,Cl_mg_L,NO3_mg_L,SO4_mg_L,F_mg_L,Total_Hardness_mg_L,Fe_mg_L,As_ppb,U_ppb,Mn_mg_L,Cu_mg_L,Pb_mg_L,Zn_mg_L,Ni_mg_L,Cd_mg_L,Cr_mg_L,Data_Source,Data_Type
481,2024,Pre-Monsoon,Assam,West,Kaarbi-Anglong,Langsomepi† Kalonga,92.7683,25.8619,6.58,92.0,60.0,43.0,5.0,6.0,0.41,55.0,0.073,0.05,0.05,0.028,0.001,0.001,0.136,0.005,0.0,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
482,2024,Pre-Monsoon,Assam,Golaghat,Golaghat,west Bokakhat,93.628,26.6371,7.11,171.0,111.0,21.0,0.0,12.0,0.0,60.0,0.09,0.49,0.03,0.178,0.001,0.0,0.01,,0.0,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
483,2024,Pre-Monsoon,Assam,Golaghat,Golaghat,"west Bongaon,NH37",93.8128,26.6567,7.35,323.0,210.0,18.0,0.0,2.0,0.02,75.0,0.034,1.01,0.05,0.216,0.001,,0.005,,0.0,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
484,2024,Pre-Monsoon,Assam,Golaghat,Gomariguri,Bor Namghar,94.0751,26.2843,7.84,252.0,164.0,39.0,1.0,23.0,0.0,35.0,0.037,1.4,0.15,0.026,0.0,,0.0,0.0,0.0,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
485,2024,Pre-Monsoon,Assam,Golaghat,Golaghat,Central Dakkhin Hengra,94.0616,26.5977,8.17,302.0,196.0,28.0,2.0,1.0,0.0,135.0,0.004,0.77,0.11,0.057,0.0,,0.001,,0.0,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
486,2024,Pre-Monsoon,Assam,Golaghat,Morongi,Garampani,93.8805,26.3926,7.3,305.0,198.0,43.0,3.0,19.0,0.0,200.0,0.317,0.22,0.01,0.82,0.001,0.0,0.554,0.084,0.0,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
487,2024,Pre-Monsoon,Assam,Golaghat,Golaghat,Central Garigaon,93.9719,26.4481,7.62,578.0,376.0,50.0,0.0,,0.0,130.0,0.026,2.09,0.23,0.015,0.001,,0.001,0.002,0.0,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
488,2024,Pre-Monsoon,Assam,Golaghat,Golaghat,west Haldibari Buri Ai,93.3258,26.5858,8.01,625.0,406.0,43.0,0.0,48.0,0.5,165.0,0.046,0.23,8.78,0.071,0.001,0.0,0.007,0.001,0.0,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
489,2024,Pre-Monsoon,Assam,Golaghat,Golaghat,west Kohra Kaziranga,93.4027,26.5833,8.09,129.0,84.0,53.0,0.0,6.0,0.13,195.0,0.062,0.02,0.03,0.002,0.011,0.003,0.04,0.0,0.0,0.002,CGWB Ground Water Quality Data (2024),REAL_MEASURED
490,2024,Pre-Monsoon,Assam,Golaghat,Kakodonga,Negheriting,94.0008,26.7327,7.6,443.0,288.0,67.0,5.0,15.0,0.08,185.0,0.013,0.03,0.03,0.001,0.01,0.0,0.027,0.001,0.0,0.006,CGWB Ground Water Quality Data (2024),REAL_MEASURED
491,2024,Pre-Monsoon,Assam,Golaghat,Gomariguri,Upper Merapani,94.0871,26.3038,8.15,413.0,269.0,85.0,3.0,16.0,0.04,375.0,0.03,1.15,0.07,2.326,0.001,,0.005,0.001,0.0,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
492,2024,Pre-Monsoon,Assam,Jorhat,Jorhat,Bijay Nagar,94.1828,26.7226,7.82,238.0,155.0,67.0,7.0,18.0,0.0,250.0,0.014,0.32,0.02,0.085,0.002,,0.005,,0.0,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
493,2024,Pre-Monsoon,Assam,Jorhat,Jorhat,Cinemora,94.2331,26.7094,8.03,816.0,531.0,142.0,2.0,13.0,0.0,130.0,0.162,0.39,0.03,1.827,0.001,0.0,0.047,0.003,0.0,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
494,2024,Pre-Monsoon,Assam,Jorhat,Jorhat,central Dabarapara Charali,94.4013,26.6873,8.09,419.0,272.0,46.0,4.0,11.0,0.39,95.0,0.038,0.29,0.03,0.069,0.002,0.0,0.02,0.0,0.0,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
495,2024,Pre-Monsoon,Assam,Jorhat,Northwest,Jorhat Kokilamukh,94.1679,26.8197,7.85,439.0,285.0,18.0,2.0,8.0,0.0,145.0,1.693,4.22,0.64,1.036,0.0,0.0,0.013,0.0,0.0,0.0,CGWB Ground Water Quality Data (2024),REAL_MEASURED
496,2024,Pre-Monsoon,Assam,Jorhat,Jorhat,Kunwari Pukhuri,94.2073,26.6985,7.75,102.0,66.0,53.0,1.0,8.0,0.0,125.0,0.191,0.63,0.02,0.225,0.001,0.0,0.014,0.002,0.0,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
497,2024,Pre-Monsoon,Assam,Jorhat,Jorhat,Lichubari,94.2047,26.7257,7.82,165.0,107.0,18.0,1.0,14.0,0.0,40.0,0.21,0.31,0.03,0.446,0.0,0.0,0.015,0.001,0.0,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
498,2024,Pre-Monsoon,Assam,Jorhat,Jorhat,central Meleng Kaparadharia,94.3022,26.7903,7.94,134.0,87.0,28.0,0.0,9.0,0.0,110.0,0.015,0.24,0.01,0.26,0.001,,0.007,0.001,0.0,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
499,2024,Pre-Monsoon,Assam,Jorhat,Titabor,Sodial Kachari Gaon,94.1569,26.5067,8.19,325.0,211.0,43.0,0.0,18.0,0.0,145.0,0.015,1.42,0.52,0.009,0.001,,0.005,0.0,0.0,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
500,2024,Pre-Monsoon,Assam,Jorhat,Titabor,Titabor,94.2002,26.602,7.63,552.0,359.0,32.0,1.0,13.0,0.6,155.0,0.016,0.6,0.22,0.829,0.001,,0.009,0.0,0.0,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
501,2024,Pre-Monsoon,Assam,Jorhat,Titabor,Jalukunibari Dug,94.1878,26.6455,8.34,246.0,160.0,14.0,12.0,9.0,0.25,85.0,0.056,0.19,0.03,0.062,0.0,,0.01,,0.0,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
502,2024,Pre-Monsoon,Assam,Karbi,Anglong,Bokajan Adarakha Tiniali,93.7848,26.1161,7.6,623.0,405.0,78.0,6.0,16.0,0.2,230.0,0.101,1.78,0.11,2.849,0.001,0.0,0.018,0.002,0.0,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
503,2024,Pre-Monsoon,Assam,Karbi,Anglong,Bokajan Balipathar,93.7926,26.1507,7.84,102.0,66.0,82.0,1.0,50.0,0.0,380.0,0.023,0.07,0.02,0.061,0.002,0.0,0.051,0.004,0.0,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
504,2024,Pre-Monsoon,Assam,Karbi,Anglong,Bokajan Bokajan I,93.7701,26.0239,7.58,457.0,297.0,78.0,10.0,21.0,0.42,295.0,0.029,0.19,0.15,0.002,0.002,0.0,0.011,,0.0,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
505,2024,Pre-Monsoon,Assam,Karbi,Anglong,Langsomepi Bokoliaghat,93.1829,26.0636,8.01,484.0,315.0,60.0,0.0,15.0,0.15,25.0,0.026,0.53,0.18,1.719,0.0,,0.009,0.004,0.0,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
506,2024,Pre-Monsoon,Assam,Karbi,Anglong,Bokajan Deopani,93.8227,26.2214,7.98,203.0,132.0,35.0,0.0,7.0,0.28,60.0,0.04,0.12,0.04,0.075,0.001,0.0,0.075,,0.0,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
507,2024,Pre-Monsoon,Assam,Karbi,Anglong,Lumbajong Dillai,93.5829,25.9662,7.85,880.0,572.0,85.0,0.0,15.0,0.19,110.0,0.008,0.21,0.12,0.397,0.0,,0.011,0.004,0.0,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
508,2024,Pre-Monsoon,Assam,Karbi,Anglong,Lumbajong Hidipi,93.6316,26.0098,7.77,264.0,172.0,71.0,6.0,9.0,0.0,50.0,,0.44,1.48,0.069,0.001,,0.022,,0.0,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
509,2024,Pre-Monsoon,Assam,Karbi,Anglong,Bokajan Lakhijan,93.7483,26.0507,7.94,192.0,125.0,18.0,0.0,4.0,0.3,135.0,0.009,0.37,0.09,0.002,0.001,0.001,0.003,,0.0,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
510,2024,Pre-Monsoon,Assam,Karbi,Anglong,Lumbajong Manja,93.4406,25.9699,8.26,201.0,131.0,43.0,6.0,14.0,0.0,245.0,0.001,0.75,0.01,0.122,0.001,,0.015,0.003,0.0,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
511,2024,Pre-Monsoon,Assam,Karbi,Anglong,Lumbajong Mohendijua,93.4113,25.9949,7.85,419.0,272.0,57.0,5.0,26.0,0.0,170.0,0.004,0.14,0.1,0.02,0.001,,0.004,0.0,0.0,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
512,2024,Pre-Monsoon,Assam,West,Karbi,Anglong Socheng Phonglangso,93.2628,26.0099,7.69,419.0,273.0,25.0,2.0,10.0,0.18,230.0,,0.84,0.51,0.003,0.0,0.0,0.143,,0.0,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
513,2024,Pre-Monsoon,Assam,Karbi,Anglong,Bokajan Saphapani,93.7953,26.1967,7.77,107.0,70.0,53.0,0.0,5.0,0.04,210.0,,0.05,0.03,0.065,0.002,0.0,0.068,0.002,0.0,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
514,2024,Pre-Monsoon,Assam,Karbi,Anglong,Bokajan Silanijan,93.8718,26.3224,7.69,199.0,129.0,28.0,0.0,16.0,0.44,95.0,0.093,0.27,0.02,0.001,0.001,,0.005,,0.0,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
515,2024,Pre-Monsoon,Assam,Karbi,Anglong,Bokajan Terangaon,93.3819,26.0172,7.1,531.0,345.0,64.0,9.0,14.0,0.0,425.0,,0.48,0.66,0.59,0.0,,0.002,,0.0,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
516,2024,Pre-Monsoon,Assam,Karbi,Anglong,Bokajan Bokajan III,93.7676,26.0288,7.56,286.0,186.0,89.0,10.0,12.0,0.0,235.0,,0.11,0.03,0.214,0.001,0.0,0.034,0.014,0.0,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
517,2024,Pre-Monsoon,Assam,Nagaon,Kaliabor,Bagori,93.3,26.5819,7.57,351.0,228.0,28.0,11.0,9.0,0.82,70.0,0.004,0.02,0.05,,,,,,0.0,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
518,2024,Pre-Monsoon,Assam,Charaideo,Sapekhati,Sapekhati,95.17,27.0922,8.12,217.0,141.0,53.0,4.0,6.0,0.0,230.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
519,2024,Pre-Monsoon,Assam,Sivasagar,Sivasagar,Sibsagar,94.6289,26.9852,7.95,640.0,416.0,50.0,9.0,21.0,0.0,215.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
520,2024,Pre-Monsoon,Assam,Jorhat,Amguri,Haluwating 1,94.5565,26.7734,7.93,93.0,60.0,21.0,4.0,15.0,0.0,85.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
521,2024,Pre-Monsoon,Assam,Jorhat,Amguri,Haluwating 2,94.5356,26.7676,7.93,156.0,102.0,14.0,1.0,4.0,0.0,80.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
522,2024,Pre-Monsoon,Assam,Jorhat,Jorhat,Nagajanga Dug,94.3396,26.6225,8.01,274.0,178.0,43.0,0.0,21.0,0.0,125.0,0.005,0.11,0.01,0.003,0.001,0.0,0.014,0.0,0.0,0.001,CGWB Ground Water Quality Data (2024),REAL_MEASURED
523,2024,Pre-Monsoon,Assam,Jorhat,─,Jengoni,94.3225,26.6041,7.49,197.0,128.0,11.0,0.0,20.0,0.0,50.0,0.084,3.48,0.12,0.075,0.001,,,0.0,0.0,0.008,CGWB Ground Water Quality Data (2024),REAL_MEASURED
524,2024,Pre-Monsoon,Assam,Golaghat,─,Ghiladhari,94.0643,26.4239,8.04,473.0,307.0,67.0,0.0,15.0,0.66,125.0,0.009,0.15,0.01,0.414,0.002,,0.014,0.002,0.0,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
525,2024,Pre-Monsoon,Assam,Golaghat,─,Murphulani T.E,93.8348,26.4442,7.85,483.0,314.0,67.0,33.0,34.0,0.3,85.0,0.022,25.78,0.09,0.04,0.0,,0.017,,0.0,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
526,2024,Pre-Monsoon,Assam,Jorhat,─,Kokilamukh HP,94.168,26.8197,7.96,292.0,189.0,67.0,1.0,4.0,0.39,295.0,0.01,0.01,0.02,0.079,0.002,0.0,0.019,0.01,0.0,0.001,CGWB Ground Water Quality Data (2024),REAL_MEASURED
527,2024,Pre-Monsoon,Assam,Sivasagar,─,Borkula TW,94.7445,26.9299,8.42,166.0,108.0,11.0,0.0,7.0,0.25,95.0,10.92,13.37,0.02,0.364,0.0,,0.52,,0.0,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
528,2024,Pre-Monsoon,Assam,Karbi,Anglong,Morongi Garampani Hot Spring,93.8789,26.3933,7.56,1940.0,1261.0,638.0,0.0,4.0,2.37,100.0,9.271,6.16,0.01,0.266,0.0,0.0,0.004,,0.0,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
529,2024,Pre-Monsoon,Assam,Sivasagar,Sivasagar,Sibsagar TW,94.6289,26.9852,7.69,267.0,173.0,18.0,0.0,7.0,0.33,45.0,0.18,0.78,0.03,0.228,0.001,0.0,0.02,0.0,0.0,0.001,CGWB Ground Water Quality Data (2024),REAL_MEASURED
530,2024,Pre-Monsoon,Assam,Karbi,Anglong,─ Ghouria Dhubi,93.7684,26.0052,7.7,230.0,150.0,50.0,14.0,20.0,0.4,55.0,8.751,0.14,0.02,0.081,0.001,0.0,0.029,0.005,0.0,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
531,2024,Pre-Monsoon,Assam,Karbi,Anglong,─ Dillai,93.5853,25.9626,7.31,651.0,423.0,32.0,1.0,34.0,1.45,145.0,0.027,0.09,0.02,0.29,0.002,0.0,0.048,0.017,0.0,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
532,2024,Pre-Monsoon,Assam,Karbi,Anglong,─ Khatkati,93.7642,25.9914,7.52,133.0,86.0,14.0,0.0,11.0,0.25,75.0,0.018,20.75,0.67,0.547,0.0,,0.007,,0.0,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
533,2024,Pre-Monsoon,Assam,Karbi,Anglong,─ Bokajan (Sukanjar),93.7639,26.0286,7.81,301.0,196.0,43.0,27.0,14.0,0.0,35.0,1.13,2.8,0.01,0.145,0.0,,0.011,0.0,0.0,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
534,2024,Pre-Monsoon,Assam,Karbi,Anglong,─ Rongpliama,93.5371,25.9603,7.7,1540.0,1001.0,50.0,0.0,49.0,0.78,90.0,0.021,0.08,0.04,0.151,0.001,,0.02,0.027,0.0,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
535,2024,Pre-Monsoon,Assam,Karbi,Anglong,─ Sanis,94.2172,26.2164,8.32,112.0,73.0,21.0,0.0,11.0,0.12,35.0,,0.25,4.96,0.058,,,,,0.0,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
536,2024,Pre-Monsoon,Assam,LAKHIMPUR,Naoboisa,Dolanghat Chara,93.9984,27.1633,7.94,409.0,266.0,35.0,6.0,24.0,1.07,155.0,0.007,0.06,0.0,,,,0.002,,0.0,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
537,2024,Pre-Monsoon,Assam,LAKHIMPUR,Boginadi,Kadam,94.15,27.3,8.27,405.0,263.0,21.0,3.0,13.0,0.84,200.0,0.068,0.24,0.05,0.729,0.0,,0.012,,0.0,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
538,2024,Pre-Monsoon,Assam,LAKHIMPUR,Boginadi,Mori Dirgha,94.1356,27.3235,7.79,104.0,68.0,14.0,2.0,4.0,0.76,35.0,0.017,16.94,0.38,0.018,0.0,,0.023,,0.0,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
539,2024,Pre-Monsoon,Assam,LAKHIMPUR,Boginadi,Borbil Tariyani,94.1746,27.4029,7.21,58.0,38.0,28.0,1.0,0.0,0.81,30.0,0.083,0.4,0.01,0.163,0.0,,0.022,0.0,0.0,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
540,2024,Pre-Monsoon,Assam,LAKHIMPUR,Boginadi,Pathalipam II,94.21,27.44,6.83,19.0,12.0,25.0,1.0,1.0,0.83,25.0,0.005,0.04,0.01,0.002,0.0,0.0,0.021,,0.0,0.0,CGWB Ground Water Quality Data (2024),REAL_MEASURED
541,2024,Pre-Monsoon,Assam,LAKHIMPUR,Boginadi,Pathalipam,94.23,27.4477,7.5,142.0,92.0,18.0,7.0,6.0,0.71,75.0,0.029,0.03,0.0,,,0.0,0.015,,0.0,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
542,2024,Pre-Monsoon,Assam,LAKHIMPUR,Boginadi,Milanpur,94.2982,27.4374,7.75,216.0,140.0,21.0,2.0,7.0,0.84,115.0,,0.02,0.01,,0.001,,0.043,,0.0,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
543,2024,Pre-Monsoon,Assam,DHEMAJI,Dhemaji,Santipur,94.5024,27.5516,7.71,198.0,129.0,28.0,2.0,11.0,0.88,115.0,,0.66,0.19,,0.0,,0.02,,0.0,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
544,2024,Pre-Monsoon,Assam,DHEMAJI,Dhemaji,Dhemaji,94.5873,27.5116,7.82,226.0,147.0,21.0,4.0,2.0,0.59,140.0,0.006,0.78,0.03,1.037,0.0,,0.015,,0.0,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
545,2024,Pre-Monsoon,Assam,DHEMAJI,Sisibargaon,Siripani,94.64,27.57,8.09,494.0,321.0,46.0,3.0,14.0,0.84,160.0,0.054,0.56,0.08,0.163,0.0,,0.007,,0.0,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
546,2024,Pre-Monsoon,Assam,DHEMAJI,Murkongselek,Dekapam,94.9222,27.7489,7.8,501.0,326.0,50.0,3.0,32.0,0.55,180.0,0.001,2.86,0.27,1.329,0.0,,0.017,,0.0,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
547,2024,Pre-Monsoon,Assam,DHEMAJI,Murkongselek,Telem,95.0095,27.764,7.68,134.0,87.0,25.0,10.0,7.0,0.75,50.0,0.035,0.24,0.13,0.283,0.0,,0.014,0.0,0.0,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
548,2024,Pre-Monsoon,Assam,DHEMAJI,Murkongselek,Jonai Murkongselek,95.2339,27.8269,7.25,121.0,79.0,28.0,0.0,6.0,0.55,60.0,0.006,0.13,0.01,0.0,0.001,0.0,0.038,,0.0,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
549,2024,Pre-Monsoon,Assam,Majuli,Majuli-Kamalabari,Kakorikata(Chilakola),94.0969,26.9488,7.58,287.0,187.0,21.0,2.0,15.0,0.98,150.0,0.027,0.02,0.01,,0.002,0.001,0.032,,0.0,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
550,2024,Pre-Monsoon,Assam,LAKHIMPUR,Lakhimpur,Panigaon,94.1107,27.1374,7.66,243.0,158.0,21.0,1.0,2.0,0.52,130.0,0.091,0.66,0.15,0.007,0.0,,0.02,,0.0,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
551,2024,Pre-Monsoon,Assam,LAKHIMPUR,Karunabari,Harmoti,93.8539,27.1229,7.96,261.0,170.0,50.0,10.0,10.0,0.85,100.0,0.144,0.54,0.05,0.666,0.0,,0.024,,0.0,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
552,2024,Pre-Monsoon,Assam,LAKHIMPUR,Karunabari,Laluk,93.9302,27.1198,7.68,245.0,159.0,32.0,3.0,9.0,0.84,95.0,,0.12,0.07,0.004,0.0,,0.005,,0.0,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
553,2024,Pre-Monsoon,Assam,LAKHIMPUR,Karunabari,Amguri,93.9473,27.0473,7.39,405.0,263.0,35.0,7.0,15.0,1.02,145.0,0.003,0.13,0.06,0.4,0.005,,0.041,,0.001,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
554,2024,Pre-Monsoon,Assam,LAKHIMPUR,Bihpuria,Bihpuria,93.9165,27.0235,7.14,156.0,101.0,28.0,4.0,8.0,0.92,65.0,0.024,2.22,0.01,1.532,,,0.024,,0.0,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
555,2024,Pre-Monsoon,Assam,DHEMAJI,Bordoloni,Bordoloni,94.4272,27.4134,7.28,146.0,95.0,21.0,3.0,4.0,0.93,85.0,,1.01,0.02,0.01,0.001,,0.019,,0.0,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
556,2024,Pre-Monsoon,Assam,LAKHIMPUR,Narayanpur,new Narayanpur,93.8549,26.9535,7.39,362.0,235.0,21.0,3.0,28.0,1.09,170.0,0.006,0.24,0.24,0.146,0.0,,0.018,,0.0,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
557,2024,Pre-Monsoon,Assam,LAKHIMPUR,Narayanpur,Madhupur,93.8104,27.0424,7.32,237.0,154.0,32.0,6.0,3.0,1.03,100.0,0.021,2.6,0.06,1.064,0.0,,0.008,,0.0,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
558,2024,Pre-Monsoon,Assam,Biswanath,Pub,Chayduar Kolabari new,93.7081,26.9014,7.44,1357.0,882.0,344.0,5.0,13.0,0.54,230.0,,4.11,0.18,0.126,,,0.011,0.0,0.0,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
559,2024,Pre-Monsoon,Assam,Biswanath,Pub,Chayduar Kheroni,93.6196,26.9202,7.3,228.0,148.0,28.0,3.0,14.0,1.02,70.0,0.116,0.72,0.04,0.655,,,0.009,0.0,0.0,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
560,2024,Pre-Monsoon,Assam,Biswanath,Pub,Chayduar Gohpur New,93.6004,26.8738,7.19,243.0,158.0,21.0,2.0,24.0,0.96,95.0,0.003,0.64,0.09,1.883,,,0.001,,0.0,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
561,2024,Pre-Monsoon,Assam,Biswanath,Chayduar,Buroighat,93.4166,26.8679,7.41,102.0,66.0,14.0,2.0,10.0,0.96,50.0,0.08,0.29,0.03,0.244,0.001,,0.018,0.003,0.0,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
562,2024,Pre-Monsoon,Assam,Biswanath,Behali,Behali,93.3578,26.8323,7.06,70.0,46.0,14.0,2.0,9.0,0.82,35.0,,0.07,0.02,0.004,,,0.01,,0.0,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
563,2024,Pre-Monsoon,Assam,Biswanath,Borgang,Koherbari,93.2704,26.8219,6.97,108.0,70.0,18.0,15.0,10.0,1.05,45.0,0.006,0.11,0.02,,0.0,,0.007,0.001,0.0,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
564,2024,Pre-Monsoon,Assam,Biswanath,Biswanath,Bihupukhuri,93.2616,26.7605,7.35,206.0,134.0,32.0,11.0,19.0,1.0,110.0,0.012,0.44,0.5,0.003,0.002,,0.016,,0.0,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
565,2024,Pre-Monsoon,Assam,Biswanath,Biswanath,Dagaon OW,93.1658,26.7433,7.42,92.0,60.0,18.0,1.0,5.0,1.01,45.0,0.026,0.09,0.0,0.006,0.001,,0.061,0.001,0.0,0.004,CGWB Ground Water Quality Data (2024),REAL_MEASURED
566,2024,Pre-Monsoon,Assam,Biswanath,Biswanath,Biswanath Ghat,93.172,26.6612,6.93,263.0,171.0,50.0,23.0,15.0,0.84,135.0,0.009,0.45,0.03,0.099,0.001,,0.131,0.001,0.0,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
567,2024,Pre-Monsoon,Assam,Biswanath,Borgang,Sootia new,93.0413,26.7381,6.89,475.0,309.0,64.0,36.0,23.0,0.97,200.0,0.054,0.24,0.07,0.327,0.001,,0.014,0.0,0.0,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
568,2024,Pre-Monsoon,Assam,Tinsukia,Kakopathar,Budlabeta,95.5887,27.5601,7.09,250.0,162.0,35.0,20.0,11.0,0.99,120.0,,,,,,,,,,,CGWB Ground Water Quality Data (2024),REAL_MEASURED
569,2024,Pre-Monsoon,Assam,Tinsukia,Margherita,Bordumsa,95.8698,27.4919,7.14,216.0,140.0,32.0,1.0,14.0,0.59,65.0,0.181,0.07,0.02,0.121,0.002,0.0,0.008,0.049,0.0,0.001,CGWB Ground Water Quality Data (2024),REAL_MEASURED
570,2024,Pre-Monsoon,Assam,Tinsukia,Margherita,Jagun,95.9036,27.383,7.23,63.0,41.0,35.0,4.0,7.0,0.72,40.0,0.486,0.18,0.0,0.048,0.001,0.0,0.01,0.003,0.0,0.002,CGWB Ground Water Quality Data (2024),REAL_MEASURED
571,2024,Pre-Monsoon,Assam,Tinsukia,Margherita,Tipong,95.8553,27.3156,7.27,511.0,332.0,96.0,22.0,49.0,0.86,135.0,5.922,0.44,0.08,1.852,0.004,0.002,0.101,0.101,0.001,0.003,CGWB Ground Water Quality Data (2024),REAL_MEASURED
572,2024,Pre-Monsoon,Assam,Tinsukia,Margherita,Tirap gate,95.8483,27.3331,7.2,219.0,142.0,32.0,6.0,20.0,0.73,95.0,2.885,3.23,0.01,0.175,0.001,0.0,0.002,0.003,0.0,0.001,CGWB Ground Water Quality Data (2024),REAL_MEASURED
573,2024,Pre-Monsoon,Assam,Tinsukia,Hapjan,Tingraigaon,95.4631,27.4787,6.5,84.0,55.0,14.0,1.0,13.0,0.7,40.0,2.031,0.15,0.01,0.01,0.002,0.0,,0.003,0.0,0.007,CGWB Ground Water Quality Data (2024),REAL_MEASURED
574,2024,Pre-Monsoon,Assam,Tinsukia,Margherita,Digboi,95.6155,27.3803,7.36,113.0,73.0,25.0,1.0,9.0,0.9,60.0,3.239,0.14,0.01,0.359,0.004,0.0,0.45,0.005,0.0,0.002,CGWB Ground Water Quality Data (2024),REAL_MEASURED
575,2024,Pre-Monsoon,Assam,Tinsukia,Margherita,Lekhapani,95.8181,27.3197,6.62,178.0,116.0,21.0,6.0,13.0,0.57,90.0,0.789,0.26,0.04,0.026,0.002,0.001,0.007,0.006,0.0,0.002,CGWB Ground Water Quality Data (2024),REAL_MEASURED
576,2024,Pre-Monsoon,Assam,Tinsukia,Margherita,Borgolai,95.713,27.2775,7.04,553.0,359.0,78.0,10.0,52.0,0.88,190.0,4.55,0.64,0.11,0.632,0.006,0.003,0.272,0.091,0.001,0.002,CGWB Ground Water Quality Data (2024),REAL_MEASURED
577,2024,Pre-Monsoon,Assam,Tinsukia,Joypur,Joypur Shiv Mandir,95.4099,27.2437,6.6,162.0,106.0,25.0,9.0,12.0,0.78,85.0,5.998,2.04,0.02,0.348,0.001,0.0,,0.002,0.0,0.001,CGWB Ground Water Quality Data (2024),REAL_MEASURED
